"","Codi.districte","Codi.barri","Codi.carrer","Num.postal.caption","Descripció.dia.setmana","NK.Any","Nom.mes","Dia.de.mes","Hora.de.dia","Descripció.causa.vianant","Desc..Tipus.vehicle.implicat","Descripció.sexe","Descripció.tipus.persona","Edat","Descripció.victimització","Coordenada.UTM..Y.","Coordenada.UTM..X."
"6909",4,21,359200,"0044 0044","Divendres",2015,"Maig",22,7,"No és causa del  vianant","Motocicleta","Dona","Conductor",32,"Ferit lleu",4582855.35,426247.91
"6911",4,21,115400,"0103B0103B","Dijous",2015,"Juliol",2,12,"No és causa del  vianant","Turismo","Dona","Passatger",43,"Ferit lleu",4582963.53,425833.48
"6912",4,21,115400,"0103B0103B","Dijous",2015,"Juliol",2,12,"No és causa del  vianant","Turismo","Dona","Conductor",42,"Ferit lleu",4582963.53,425833.48
"6914",4,21,333400,"0022 0022","Dijous",2015,"Febrer",12,3,"No és causa del  vianant","Motocicleta","Dona","Conductor",43,"Ferit lleu",4582253.13,425496.16
"6917",4,21,701501,"000530000","Dimecres",2015,"Abril",15,6,"No és causa del  vianant","Turismo","Dona","Passatger",25,"Ferit lleu",4582352.54,425389.21
"6918",4,21,144601,"0712 0716","Divendres",2015,"Octubre",30,12,"No és causa del  vianant","Turismo","Dona","Passatger",59,"Ferit lleu",4581892.29,425404.36
"6919",4,21,144601,"0712 0716","Divendres",2015,"Febrer",6,9,"No és causa del  vianant","Turismo","Dona","Passatger",30,"Ferit lleu",4581892.29,425404.36
"6920",5,26,143507,"0001 0001","Dijous",2015,"Juliol",16,7,"No és causa del  vianant","Motocicleta","Dona","Passatger",35,"Ferit lleu",4582946.66,428481.75
"6923",5,26,28000,"0211 0211","Dimecres",2015,"Gener",21,8,"No és causa del  vianant","Autobús","Dona","Passatger",58,"Ferit lleu",4583464.58,428037.58
"6925",5,26,28000,"0225 0227","Dimecres",2015,"Maig",13,10,"No és causa del  vianant","Turismo","Dona","Conductor",44,"Ferit lleu",4583465.86,427921.63
"6928",5,26,214106,"0015 0015","Dissabte",2015,"Agost",22,1,"No és causa del  vianant","Autobús","Dona","Passatger",84,"Ferit lleu",4583444.65,427979.58
"6932",4,21,701267,"000570000","Dissabte",2015,"Desembre",26,1,"No és causa del  vianant","Turismo","Dona","Passatger",13,"Ferit lleu",4582732.91,425538.86
"6933",5,26,28000,"0242 0242","Dissabte",2015,"Febrer",14,9,"No és causa del  vianant","Motocicleta","Dona","Conductor",31,"Ferit lleu",4583499.29,427919.69
"6934",5,26,90105,"0001 0001","Dilluns",2015,"Juny",22,10,"No és causa del  vianant","Motocicleta","Dona","Conductor",27,"Ferit lleu",4583727.56,427814.8
"6941",5,26,139805,"0003 0003","Dilluns",2015,"Abril",6,3,"No és causa del  vianant","Turismo","Dona","Conductor",29,"Ferit lleu",4582840.88,428106.07
"6946",5,26,367752,"0001 0003","Dijous",2015,"Febrer",19,2,"No és causa del  vianant","Motocicleta","Dona","Conductor",26,"Ferit lleu",4582911.12,428149.81
"6947",5,26,248403,"0001 0005","Dimarts",2015,"Març",24,1,"No és causa del  vianant","Motocicleta","Dona","Conductor",24,"Ferit lleu",4583880.93,427953.6
"6949",5,26,223606,"0274 0274","Dimecres",2015,"Març",25,5,"No és causa del  vianant","Motocicleta","Dona","Conductor",35,"Ferit lleu",4583268.22,428807.36
"6951",5,26,344101,"0073 0079","Divendres",2015,"Abril",3,7,"Altres","Motocicleta","Dona","Conductor",42,"Ferit lleu",4583386.73,429110.88
"6952",5,26,144601,"0518 0518","Diumenge",2015,"Agost",9,10,"No és causa del  vianant","Motocicleta","Dona","Conductor",26,"Ferit lleu",4583161.77,429254.86
"6954",5,26,175900,"0063 0065","Dijous",2015,"Maig",14,3,"No és causa del  vianant","Turismo","Dona","Passatger",28,"Ferit lleu",4583392.81,428746.57
"6956",5,26,223606,"0281 0281","Dilluns",2015,"Setembre",21,6,"Creuar per fora pas de vianants","Furgoneta","Dona","Vianant",76,"Ferit lleu",4583286.23,428759.52
"6958",5,26,28000,"0021 0023","Dilluns",2015,"Octubre",5,10,"No és causa del  vianant","Motocicleta","Dona","Conductor",45,"Ferit lleu",4583386.16,429407.5
"6963",5,26,50202,"0040 0046","Divendres",2015,"Maig",15,2,"No és causa del  vianant","Turismo","Dona","Passatger",0,"Ferit lleu",4583753.41,428756.68
"6964",5,26,50202,"0040 0046","Divendres",2015,"Maig",15,2,"No és causa del  vianant","Turismo","Dona","Conductor",35,"Ferit lleu",4583753.41,428756.68
"6968",5,26,344101,"0018 0018","Dimecres",2015,"Maig",27,3,"No és causa del  vianant","Bicicleta","Dona","Vianant",19,"Ferit lleu",4583065.39,428751.3
"6973",5,26,277208,"0002 0006","Dijous",2015,"Agost",20,7,"Altres","Turismo","Dona","Vianant",57,"Ferit lleu",4583529.41,429260.04
"6977",5,26,28000,"0167 0167","Dimecres",2015,"Gener",21,12,"No és causa del  vianant","Motocicleta","Dona","Conductor",40,"Ferit lleu",4583550.07,428427.2
"6978",5,26,23403,"0282 0284","Dijous",2015,"Novembre",5,2,"No és causa del  vianant","Ciclomotor","Dona","Passatger",21,"Ferit lleu",4583502.54,428808.57
"6981",5,26,32700,"0215 0215","Dijous",2015,"Novembre",19,4,"No és causa del  vianant","Autobús","Dona","Passatger",58,"Ferit greu",4583542.18,429121.5
"6982",5,26,98800,"0002 0002","Dimarts",2015,"Gener",27,9,"No és causa del  vianant","Motocicleta","Dona","Conductor",31,"Ferit lleu",4583460.53,429020.98
"6988",5,26,32700,"0291 0291","Diumenge",2015,"Gener",11,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",34,"Ferit lleu",4583896.29,428761.21
"6990",5,23,149004,"0001 0001","Dijous",2015,"Abril",16,5,"No és causa del  vianant","Turismo","Dona","Conductor",28,"Ferit lleu",4584314.45,426371.78
"6993",5,23,218402,"0023 0023","Divendres",2015,"Maig",22,10,"No és causa del  vianant","Turismo","Dona","Passatger",29,"Ferit lleu",4583332.54,425833.51
"6995",5,23,701267,"000690000","Dijous",2015,"Febrer",5,11,"No és causa del  vianant","Turismo","Dona","Conductor",20,"Ferit lleu",4583831.66,426007.1
"6998",5,23,701268,"000670000","Divendres",2015,"Març",20,5,"No és causa del  vianant","Turismo","Dona","Conductor",32,"Ferit lleu",4583630.98,425990.82
"6999",5,23,249202,"0000 0000","Divendres",2015,"Maig",15,5,"No és causa del  vianant","Motocicleta","Dona","Conductor",42,"Ferit lleu",4583650.76,426184.1
"7005",5,23,320908,"0228 0228","Dijous",2015,"Octubre",22,3,"No és causa del  vianant","Motocicleta","Dona","Conductor",44,"Ferit lleu",4584835.48,425348.03
"7010",5,23,701268,"000760000","Diumenge",2015,"Novembre",8,1,"No és causa del  vianant","Turismo","Dona","Conductor",26,"Ferit lleu",4584333.91,426488.62
"7012",5,23,44709,"0092 0092","Divendres",2015,"Gener",23,2,"No és causa del  vianant","Motocicleta","Dona","Conductor",47,"Ferit lleu",4583896.53,426863.44
"7013",5,23,278007,"0007B0007B","Dimarts",2015,"Octubre",20,3,"No és causa del  vianant","Autobús","Dona","Passatger",78,"Ferit lleu",4583666.41,426544.22
"7015",5,23,44709,"0108E0108E","Dilluns",2015,"Maig",18,1,"No és causa del  vianant","Motocicleta","Dona","Conductor",50,"Ferit lleu",4583796.34,426737.83
"7018",5,24,273706,"0024 0024","Divendres",2015,"Octubre",2,9,"No és causa del  vianant","Ciclomotor","Dona","Vianant",64,"Ferit lleu",4583327.89,427115.99
"7019",5,24,11903,"0051 0051","Divendres",2015,"Gener",23,10,"No és causa del  vianant","Motocicleta","Dona","Conductor",47,"Ferit lleu",4583312.69,427546.53
"7020",5,24,51500,"0005 0005","Dijous",2015,"Juliol",2,4,"No és causa del  vianant","Turismo","Dona","Conductor",53,"Ferit lleu",4582968.26,427374.99
"7021",5,24,167902,"0013 0013","Dimecres",2015,"Setembre",23,12,"No és causa del  vianant","Turismo","Dona","Conductor",68,"Ferit lleu",4583385.21,427254.3
"7028",5,24,54906,"0001 0007","Dissabte",2015,"Març",28,6,"No és causa del  vianant","Turismo","Dona","Passatger",61,"Ferit lleu",4583557.4,427469.33
"7030",5,24,143904,"0002B0002B","Dijous",2015,"Novembre",19,6,"No és causa del  vianant","Motocicleta","Dona","Conductor",21,"Ferit lleu",4582928.03,427426.13
"7031",5,24,143904,"0002B0002B","Dimarts",2015,"Maig",26,11,"No és causa del  vianant","Turismo","Dona","Passatger",49,"Ferit lleu",4582928.03,427426.13
"7032",5,24,143904,"0002B0002B","Diumenge",2015,"Febrer",8,6,"No és causa del  vianant","Ciclomotor","Dona","Conductor",32,"Ferit lleu",4582928.03,427426.13
"7034",5,24,143904,"0047 0047","Dimecres",2015,"Setembre",16,5,"No és causa del  vianant","Motocicleta","Dona","Conductor",20,"Ferit lleu",4583184.35,427664.11
"7038",5,25,44709,"0064 0064","Dijous",2015,"Octubre",29,10,"No és causa del  vianant","Turismo","Dona","Passatger",59,"Ferit lleu",4584048.28,427072.51
"7040",5,25,113007,"0102B0102B","Dilluns",2015,"Juliol",13,12,"No és causa del  vianant","Turismo","Dona","Passatger",67,"Ferit lleu",4584187.64,427164.09
"7042",5,25,38105,"0033X0033X","Dimarts",2015,"Gener",27,6,"No és causa del  vianant","Turismo","Dona","Passatger",22,"Ferit lleu",4584965.84,426966.52
"7045",5,25,72001,"0003 0003","Dimecres",2015,"Gener",28,7,"No és causa del  vianant","Motocicleta","Dona","Vianant",16,"Ferit lleu",4584422.66,427910.01
"7046",5,25,32700,"0439 0439","Divendres",2015,"Maig",22,10,"No és causa del  vianant","Taxi","Dona","Passatger",87,"Ferit lleu",4584755.73,427979.84
"7048",5,25,128503,"0041X0041X","Divendres",2015,"Febrer",13,7,"No és causa del  vianant","Motocicleta","Dona","Conductor",25,"Ferit lleu",4584552.43,427988.59
"7050",5,25,306102,"0002 0002","Divendres",2015,"Març",13,8,"No és causa del  vianant","Turismo","Dona","Conductor",26,"Ferit lleu",4584788.16,427686.38
"7051",5,25,334505,"0001I0001I","Dilluns",2015,"Gener",12,10,"No és causa del  vianant","Motocicleta","Dona","Conductor",25,"Ferit lleu",4585022.85,427745.67
"7057",5,25,701268,"000840000","Divendres",2015,"Març",20,4,"No és causa del  vianant","Turismo","Dona","Passatger",31,"Ferit lleu",4584890.91,427058.44
"7062",5,25,701268,"000900000","Dilluns",2015,"Març",9,7,"No és causa del  vianant","Motocicleta","Dona","Conductor",26,"Ferit lleu",4585278.82,427517.5
"7063",5,25,701268,"000900000","Divendres",2015,"Gener",9,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",24,"Ferit lleu",4585278.82,427517.5
"7065",5,25,701438,"0004X0004X","Dilluns",2015,"Abril",20,9,"No és causa del  vianant","Turismo","Dona","Conductor",26,"Ferit lleu",4585657.64,427687.75
"7067",5,25,212701,"0004 0004","Dilluns",2015,"Desembre",7,1,"No és causa del  vianant","Ciclomotor","Dona","Conductor",55,"Ferit lleu",4584214.33,428212.68
"7068",5,25,57201,"0045 0045","Dijous",2015,"Gener",15,4,"No és causa del  vianant","Motocicleta","Dona","Conductor",19,"Ferit lleu",4584070.05,427916.61
"7071",5,27,280552,"0008 0008","Dimecres",2015,"Setembre",30,11,"No és causa del  vianant","Autobús","Dona","Passatger",63,"Ferit lleu",4584167.06,428999.34
"7075",5,25,307003,"0031 0031","Diumenge",2015,"Setembre",6,1,"No és causa del  vianant","Turismo","Dona","Conductor",25,"Ferit lleu",4584068.94,427954.63
"7076",5,25,143904,"0103 0103","Diumenge",2015,"Agost",23,11,"No és causa del  vianant","Motocicleta","Dona","Passatger",43,"Ferit lleu",4583804.29,427813.4
"7077",5,27,143904,"0228V0228V","Dijous",2015,"Maig",28,6,"No és causa del  vianant","Motocicleta","Dona","Conductor",35,"Ferit lleu",4584342.68,428866.73
"7079",5,25,223606,"0533 0535","Dimarts",2015,"Desembre",22,11,"Desobeir el senyal del semàfor","Motocicleta","Dona","Vianant",27,"Ferit lleu",4584215.8,427873.73
"7080",5,27,369306,"0049 0049","Dilluns",2015,"Juliol",6,3,"No és causa del  vianant","Motocicleta","Dona","Conductor",23,"Ferit lleu",4583940.44,428970.21
"7081",5,27,152508,"0016 0016","Dilluns",2015,"Juny",15,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",28,"Ferit lleu",4584029.71,428957.45
"7083",5,27,267000,"0015 0015","Dilluns",2015,"Setembre",7,9,"No és causa del  vianant","Autobús","Dona","Passatger",42,"Ferit lleu",4583974.65,429073.45
"7087",5,27,156407,"0002 0002","Dimarts",2015,"Febrer",3,3,"No és causa del  vianant","Motocicleta","Dona","Conductor",40,"Ferit lleu",4584393.5,428849.54
"7093",6,28,33509,"0058 0058","Dijous",2015,"Agost",13,7,"No és causa del  vianant","Turismo","Dona","Passatger",9,"Ferit lleu",4584664.55,428867.81
"7098",6,28,279600,"0138 0138","Dimarts",2015,"Abril",14,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",29,"Ferit lleu",4585010.58,428614.48
"7100",6,28,64502,"0027 0027","Dijous",2015,"Setembre",17,10,"Altres","Autobús","Dona","Passatger",49,"Ferit lleu",4585615.96,428560.49
"7102",6,28,219201,"0009 0009","Dimarts",2015,"Febrer",24,9,"No és causa del  vianant","Motocicleta","Dona","Conductor",51,"Ferit lleu",4585600.16,428513.15
"7103",6,28,353703,"0041 0053","Dimecres",2015,"Agost",5,10,"No és causa del  vianant","Motocicleta","Dona","Conductor",42,"Ferit lleu",4586035.94,427650.92
"7105",6,28,353703,"0050 0050","Dimarts",2015,"Març",10,6,"No és causa del  vianant","Turismo","Dona","Passatger",24,"Ferit lleu",4586046.62,427657.94
"7106",6,28,219201,"0006 0006","Dilluns",2015,"Novembre",9,7,"No és causa del  vianant","Turismo","Dona","Vianant",43,"Ferit lleu",4585627.5,428487.19
"7107",6,28,336500,"0046 0048","Divendres",2015,"Octubre",16,8,"No és causa del  vianant","Turismo","Dona","Passatger",21,"Ferit lleu",4585708.05,428009.16
"7112",6,30,320205,"0036 0036","Dilluns",2015,"Gener",12,1,"No és causa del  vianant","Ciclomotor","Dona","Conductor",38,"Ferit lleu",4585071.98,429277.73
"7113",6,30,189905,"0012 0012","Dimecres",2015,"Setembre",23,2,"No és causa del  vianant","Motocicleta","Dona","Conductor",29,"Ferit lleu",4584672.87,429103.17
"7114",6,30,229908,"0002 0002","Dilluns",2015,"Novembre",30,5,"No és causa del  vianant","Motocicleta","Dona","Passatger",52,"Ferit lleu",4584612.09,429102.42
"7116",6,31,318000,"0020 0020","Divendres",2015,"Maig",29,2,"No és causa del  vianant","Bicicleta","Dona","Conductor",66,"Ferit greu",4584568.91,429232.55
"7117",6,31,356803,"0189 0195","Diumenge",2015,"Desembre",27,7,"No és causa del  vianant","Ciclomotor","Dona","Conductor",24,"Ferit lleu",4584622.35,429262.14
"7122",6,30,344000,"0066 0070","Dijous",2015,"Octubre",1,4,"No és causa del  vianant","Autobús","Dona","Passatger",60,"Ferit lleu",4584816.7,429552.92
"7127",6,31,38502,"0002 0008","Dijous",2015,"Setembre",3,2,"No és causa del  vianant","Motocicleta","Dona","Passatger",18,"Ferit lleu",4584355.42,429333.61
"7137",6,31,178909,"0054 0054","Divendres",2015,"Juny",19,10,"No és causa del  vianant","Bicicleta","Dona","Conductor",51,"Ferit lleu",4583771.37,430089.22
"7141",6,32,286504,"0245 0247","Dissabte",2015,"Novembre",28,10,"No és causa del  vianant","Motocicleta","Dona","Conductor",47,"Ferit lleu",4584023.8,430469.85
"7142",6,32,286504,"0251 0251","Dimarts",2015,"Juny",16,4,"No és causa del  vianant","Motocicleta","Dona","Conductor",50,"Ferit lleu",4584038.81,430454.84
"7146",6,31,109203,"0052 0052","Dissabte",2015,"Juny",27,1,"No és causa del  vianant","Motocicleta","Dona","Passatger",28,"Ferit lleu",4584433.68,429918.84
"7148",6,32,344101,"0214 0214","Dijous",2015,"Abril",2,6,"No és causa del  vianant","Bicicleta","Dona","Vianant",70,"Ferit lleu",4584128.35,430044.55
"7149",6,32,344101,"0214 0214","Dijous",2015,"Abril",2,6,"No és causa del  vianant","Bicicleta","Dona","Conductor",39,"Ferit lleu",4584128.35,430044.55
"7150",6,32,286504,"0239 0239","Dijous",2015,"Octubre",15,9,"No és causa del  vianant","Motocicleta","Dona","Conductor",36,"Ferit lleu",4583973.58,430520.04
"7151",6,32,149605,"0081 0081","Divendres",2015,"Abril",10,9,"No és causa del  vianant","Motocicleta","Dona","Passatger",34,"Ferit lleu",4584242.16,430354.84
"7157",6,32,286504,"0302 0302","Dimecres",2015,"Desembre",16,3,"No és causa del  vianant","Motocicleta","Dona","Conductor",39,"Ferit lleu",4584147.79,430377.51
"7159",6,32,297001,"0024 0024","Dijous",2015,"Agost",13,10,"No és causa del  vianant","Autobús","Dona","Passatger",52,"Ferit lleu",4584124.58,430275.07
"7160",6,32,161407,"0068 0068","Dimecres",2015,"Juny",3,9,"No és causa del  vianant","Furgoneta","Dona","Vianant",27,"Ferit lleu",4584303.1,430645.48
"7162",6,32,297001,"0053 0053","Dilluns",2015,"Febrer",9,6,"Creuar per fora pas de vianants","Turismo","Dona","Vianant",17,"Ferit lleu",4584419.34,430541.54
"7163",7,38,92202,"0058 0064","Dijous",2015,"Maig",28,11,"No és causa del  vianant","Autobús","Dona","Passatger",81,"Ferit lleu",4586436.95,428914.67
"7168",6,32,286504,"0262 0262","Divendres",2015,"Febrer",20,1,"No és causa del  vianant","Turismo","Dona","Conductor",26,"Ferit lleu",4583974.43,430549.48
"7170",7,38,22400,"0013 0013","Divendres",2015,"Març",13,6,"No és causa del  vianant","Turismo","Dona","Vianant",84,"Ferit lleu",4586163.02,428396.62
"7171",7,39,336169,"0002 0004","Dijous",2015,"Setembre",10,9,"No és causa del  vianant","Turismo","Dona","Passatger",21,"Ferit lleu",4586452.81,428296.53
"7172",7,39,252455,"0006 0006","Dijous",2015,"Abril",16,10,"No és causa del  vianant","Turismo","Dona","Passatger",32,"Ferit lleu",4586425.98,428336.16
"7174",7,39,148409,"0213 0213","Dilluns",2015,"Setembre",21,9,"No és causa del  vianant","Motocicleta","Dona","Conductor",31,"Ferit lleu",4586873.32,427205.47
"7176",7,39,148409,"0283 0283","Dilluns",2015,"Juliol",27,2,"No és causa del  vianant","Turismo","Dona","Passatger",23,"Ferit lleu",4587368.28,427734.97
"7177",7,41,700833,"0013 0013","Divendres",2015,"Març",13,4,"No és causa del  vianant","Motocicleta","Dona","Conductor",37,"Ferit lleu",4587493.36,428960.17
"7180",7,39,325300,"0005 0005","Dilluns",2015,"Agost",24,8,"No és causa del  vianant","Furgoneta","Dona","Vianant",2,"Ferit lleu",4586576.9,428124.27
"7188",7,41,700828,"0016 0016","Divendres",2015,"Novembre",20,9,"No és causa del  vianant","Turismo","Dona","Passatger",56,"Ferit lleu",4587096.23,428806.7
"7190",7,41,700830,"0006B0006B","Dilluns",2015,"Novembre",9,2,"No és causa del  vianant","Turismo","Dona","Conductor",37,"Ferit lleu",4587349.58,428895.2
"7191",7,42,122008,"0024 0024","Dijous",2015,"Febrer",12,5,"No és causa del  vianant","Turismo","Dona","Passatger",5,"Ferit lleu",4586824.32,429282.92
"7193",7,42,700651,"0007 0007","Diumenge",2015,"Febrer",22,7,"No és causa del  vianant","Turismo","Dona","Conductor",43,"Ferit lleu",4587106.6,429493.04
"7195",7,42,179901,"0098 0098","Dissabte",2015,"Setembre",12,2,"No és causa del  vianant","Motocicleta","Dona","Passatger",37,"Ferit lleu",4586777.68,429377.39
"7196",7,36,121005,"0039 0039","Dimecres",2015,"Febrer",11,8,"No és causa del  vianant","Ciclomotor","Dona","Conductor",21,"Ferit lleu",4586540.81,430428.35
"7197",7,36,67205,"0013 0013","Dimecres",2015,"Desembre",23,11,"No és causa del  vianant","Motocicleta","Dona","Passatger",46,"Ferit lleu",4586522.81,429907.75
"7202",7,43,352507,"0237 0237","Dilluns",2015,"Abril",13,11,"No és causa del  vianant","Autobús","Dona","Passatger",55,"Ferit lleu",4588110.23,429706.73
"7203",7,43,186204,"0069 0069","Divendres",2015,"Juliol",10,7,"No és causa del  vianant","Turismo","Dona","Passatger",29,"Ferit lleu",4587687.7,429694.27
"7205",7,43,700013,"0001 0001","Dilluns",2015,"Març",9,7,"No és causa del  vianant","Motocicleta","Dona","Passatger",59,"Ferit greu",4588237.98,430069.4
"7209",7,43,352507,"0189 0189","Diumenge",2015,"Març",8,12,"No és causa del  vianant","Turismo","Dona","Passatger",32,"Ferit lleu",4587910.14,428999.89
"7211",7,43,235503,"0033 0033","Diumenge",2015,"Setembre",6,3,"No és causa del  vianant","Turismo","Dona","Passatger",60,"Ferit lleu",4587110.4,429611.47
"7212",7,43,356009,"0007 0007","Divendres",2015,"Desembre",18,2,"No és causa del  vianant","Motocicleta","Dona","Passatger",9,"Ferit lleu",4587515.11,429390.6
"7213",7,43,700651,"0016 0016","Dijous",2015,"Febrer",5,8,"No és causa del  vianant","Motocicleta","Dona","Passatger",20,"Ferit lleu",4587440.78,429352.18
"7220",7,43,97807,"0042 0042","Dimecres",2015,"Desembre",16,7,"No és causa del  vianant","Motocicleta","Dona","Conductor",26,"Ferit lleu",4586869.81,429902.79
